s000189942,AIM230L 01,T,15:00,16:50,8/27/2013,12/18/2013
s000189942,AIM230 01,MW,10:00,10:50,8/27/2013,12/18/2013
s000189981,AIM230L 01,T,15:00,16:50,8/27/2013,12/18/2013
s000189981,AIM459 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189981,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000189981,AIM230 01,MW,10:00,10:50,8/27/2013,12/18/2013
s000189981,AIM337 01,MW,9:00,9:50,8/27/2013,12/18/2013
s000189982,AMU004 01,TBA,3:00,3:20,8/27/2013,12/18/2013
s000189985,AMU007 01,TBA,6:00,6:20,8/27/2013,12/18/2013
s000190286,AIM337 01,MW,9:00,9:50,8/27/2013,12/18/2013
s000190286,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000190286,AIM459 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190377,AIM230 01,MW,10:00,10:50,8/27/2013,12/18/2013
s000190377,AIM459 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190877,AIM311 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190944,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000191070,AMU004 01,TBA,3:00,3:20,8/27/2013,12/18/2013
s000191094,AMU003 01,TBA,2:00,2:20,8/27/2013,12/18/2013
s000176511,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000176912,AMR007 01,TBA,23:00,23:30,8/27/2013,12/18/2013
s000178533,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000178605,AMU007 03,TBA,6:45,7:00,8/12/2013,12/19/2013
s000178605,AMU007 02,TBA,6:30,6:40,8/27/2013,12/18/2013
s000181249,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000181274,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000181274,AMU009 02,TBA,9:00,9:20,8/27/2013,12/18/2013
s000182620,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000182713,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000183127,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000183491,AMU009 02,TBA,9:00,9:20,8/27/2013,12/18/2013
s000183731,AMU011 01,TBA,11:00,11:20,8/27/2013,12/18/2013
s000183731,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000183930,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000184029,AMU008 01,TBA,8:00,8:20,8/27/2013,12/18/2013
s000184426,AMU007 03,TBA,6:45,7:00,8/12/2013,12/19/2013
s000184426,AMU007 02,TBA,6:30,6:40,8/27/2013,12/18/2013
s000185246,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000185246,AMU008 01,TBA,8:00,8:20,8/27/2013,12/18/2013
s000186452,AMU009 02,TBA,9:00,9:20,8/27/2013,12/18/2013
s000187032,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000187709,AMU008 01,TBA,8:00,8:20,8/27/2013,12/18/2013
s000187972,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000188781,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000188805,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000188805,AMU009 02,TBA,9:00,9:20,8/27/2013,12/18/2013
s000188860,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000188900,AMU007 01,TBA,6:00,6:20,8/27/2013,12/18/2013
s000188914,AMU011 01,TBA,11:00,11:20,8/27/2013,12/18/2013
s000188927,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000188947,AMU011 01,TBA,11:00,11:20,8/27/2013,12/18/2013
s000189085,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189090,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189110,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189140,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189147,AMU007 03,TBA,6:45,7:00,8/12/2013,12/19/2013
s000189217,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000189248,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189376,AIM459 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189376,AIM337 01,MW,9:00,9:50,8/27/2013,12/18/2013
s000189376,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000189394,AMU016 01,TBA,17:00,17:20,8/27/2013,12/18/2013
s000189635,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189653,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189688,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000189703,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000189837,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189841,AMU022 01,TBA,21:00,21:20,8/27/2013,12/18/2013
s000189856,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000189859,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000189871,AMU007 01,TBA,6:00,6:20,8/27/2013,12/18/2013
s000189933,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000189958,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189993,AMU017 01,TBA,18:00,18:20,8/27/2013,12/18/2013
s000189997,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190067,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000190126,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000190140,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190394,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000190397,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000190398,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000190499,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000190585,AMU005 01,TBA,4:00,4:20,8/27/2013,12/18/2013
s000190851,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190866,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000190871,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000190877,AIM337 01,MW,9:00,9:50,8/27/2013,12/18/2013
s000190877,AIM337L 01,M,15:00,17:50,8/27/2013,12/18/2013
s000190884,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000190962,AMU020 01,TBA,20:00,20:20,8/27/2013,12/18/2013
s000190969,AMU002 01,TBA,1:00,1:20,8/27/2013,12/18/2013
s000190987,AMU007 01,TBA,6:00,6:20,8/27/2013,12/18/2013
s000190994,AMU007 01,TBA,6:00,6:20,8/27/2013,12/18/2013
s000191062,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191068,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000191075,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000191108,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000191110,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191136,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191160,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191226,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191249,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191359,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000191429,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000191432,AMU016 01,TBA,17:00,17:20,8/27/2013,12/18/2013
s000191514,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191519,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000191520,AMU011 01,TBA,11:00,11:20,8/27/2013,12/18/2013
s000191530,AMU011 01,TBA,11:00,11:20,8/27/2013,12/18/2013
s000191547,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000191548,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000191619,AMU015 01,TBA,14:00,14:20,8/27/2013,12/18/2013
s000191631,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000166023,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000168776,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000175068,AMU007 02,TBA,6:30,6:40,8/27/2013,12/18/2013
s000175068,AMU007 03,TBA,6:45,7:00,8/12/2013,12/19/2013
s000175068,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000176331,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000178605,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000180427,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000181223,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000181368,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000181506,ART324 A216,M,18:00,21:55,8/12/2013,10/12/2013
s000181510,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000181771,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000181884,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000182128,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000182701,ART326 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000182701,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000182701,ART209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000182713,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000183068,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000183077,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000184058,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000184537,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000184637,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000184700,AMU010 01,TBA,10:00,10:20,8/27/2013,12/18/2013
s000184735,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000184872,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000185205,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000185265,AMU015 02,TBA,21:00,22:00,8/27/2013,12/18/2013
s000185265,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000185317,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000185589,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000185923,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000187388,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000187833,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000187922,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000188457,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000188801,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188801,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000188867,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000188886,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188890,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000188890,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000188890,ART305 01,TR,15:00,16:15,8/27/2013,12/18/2013
s000188911,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000188931,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000188944,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188950,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188953,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000188964,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000188973,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000188973,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000188973,Art209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188973,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000188974,ART209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000188974,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000188996,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189043,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000189044,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000189129,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189129,ART305 01,TR,15:00,16:15,8/27/2013,12/18/2013
s000189133,ART305 01,TR,15:00,16:15,8/27/2013,12/18/2013
s000189133,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000189186,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189202,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189202,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189239,AMU016 01,TBA,17:00,17:20,8/27/2013,12/18/2013
s000189252,AMU015 03,TBA,21:00,22:00,8/27/2013,12/18/2013
s000189463,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189475,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000189522,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000189527,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000189621,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000189623,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189652,ART209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000189671,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189673,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000189687,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000189689,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189737,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189788,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189795,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000189797,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189825,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000189826,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189842,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189842,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000189846,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000189848,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189848,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189848,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189863,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000189876,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000189880,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000189893,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189904,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189904,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189904,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189905,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189909,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189909,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189909,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189913,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000189914,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000189914,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189914,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189915,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000189920,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000189920,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000189922,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000189944,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000189960,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000189969,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000190014,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000190030,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190030,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190030,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190037,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190037,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000190064,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190073,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000190115,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190115,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190121,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190132,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190139,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190139,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000190145,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190145,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190145,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190146,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190155,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190155,ART326 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000190155,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000190155,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000190179,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000190185,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190185,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190185,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190186,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000190194,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000190201,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190214,AMU015 04,TBA,21:00,22:00,8/27/2013,12/18/2013
s000190222,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000190237,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190243,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190243,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190274,AMU017 01,TBA,18:00,18:20,8/27/2013,12/18/2013
s000190295,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190295,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190299,ART205 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000190299,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190320,ART305 01,TR,15:00,16:15,8/27/2013,12/18/2013
s000190327,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190335,ART109 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190337,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190337,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190338,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190338,ART406 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190338,ART326 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000190342,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190345,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190365,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190365,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190365,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190368,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190379,ART205 03,TR,13:30,14:45,8/27/2013,12/18/2013
s000190433,ART110 01,TR,12:00,13:15,8/27/2013,12/18/2013
s000190457,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190466,ART126 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190485,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190485,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190490,ART226 01,TR,13:30,14:45,8/27/2013,12/18/2013
s000190490,ART209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000190490,ART201 01,M,17:00,19:30,8/27/2013,12/18/2013
s000190503,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190514,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190527,ART110 04,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190541,ART110 02,TR,13:30,14:45,8/27/2013,12/18/2013
s000190548,ART205 02,TR,9:30,10:45,8/27/2013,12/18/2013
s000190563,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190633,ART110 03,TR,9:30,10:45,8/27/2013,12/18/2013
s000190735,ART126 02,MWF,11:00,11:50,8/27/2013,12/18/2013
s000190753,ART209 01,TR,8:00,9:15,8/27/2013,12/18/2013
s000190754,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190754,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190754,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190774,AT 222 01,MWF,12:00,12:50,8/27/2013,12/18/2013
s000190774,AT 271 01,TR,9:30,10:45,8/27/2013,12/18/2013
s000190774,AT 220 01,MWF,10:00,10:50,8/27/2013,12/18/2013
s000190790,ART111 01,TR,9:30,10:45,8/27/2013,12/18/2013
